OBJECT_TYPE_ID,SOURCE_SYS_KY,KEY_VALUE_TX,OBJECT_KY,STATUS_KY,SOURCE_DT
17,1,G0100015659847~11437011520001201~  ~1,1700625983,R,2023-03-03 13:15:10
17,1,G0100015659847~D1035428320050328~  ~1,1700626016,R,2023-03-03 13:15:10
17,1,G0100015659847~W1621091320020219~  ~1,1700626035,R,2023-03-03 13:15:10
17,1,G0100015659847~L1755199120050327~  ~1,1700626042,R,2023-03-03 13:15:10
17,1,G0100015659847~U1825015920050327~  ~1,1700626064,R,2023-03-03 13:15:10
17,1,G0100015659847~61819477620030527~  ~1,1700626079,R,2023-03-03 13:15:10
17,1,G0100015659847~E1553073320050327~  ~1,1700626094,R,2023-03-03 13:15:10
17,1,G0100015659847~21244597520050228~  ~1,1700626125,R,2023-03-03 13:15:10
17,1,G0100015659847~ITB007200762~  ~1,1700626132,R,2023-03-03 13:15:10
17,1,G0100015659847~H2224489020050327~  ~1,1700626151,R,2023-03-03 13:15:10
17,1,G0100015659847~X1937102420050327~  ~1,1700626168,R,2023-03-03 13:15:10
17,1,G0100015659847~74321131032/05~  ~1,1700626230,R,2023-03-03 13:15:10
17,1,G0100015659847~J2243383320050327~  ~1,1700626245,R,2023-03-03 13:15:10
17,1,G010002667464P~M0720069920080703~  ~1,1700798011,R,2023-03-03 14:34:48
17,1,G010002667464P~E0444083120070515~  ~1,1700798021,R,2023-03-03 14:34:48
17,1,G010002667464P~V1005030920100921~  ~1,1700798028,R,2023-03-03 14:34:48
17,1,G010002667464P~L1233124720070831~  ~1,1700798033,R,2023-03-03 14:34:48
17,1,G010002667464P~81110423420060313~  ~1,1700798043,R,2023-03-03 14:34:48
17,1,G010002667464P~R0741447820110331~  ~1,1700798060,R,2023-03-03 14:34:48
17,1,G010002667464P~Q0737207720110112~  ~1,1700798071,R,2023-03-03 14:34:48
17,1,G010002667464P~K0526189720091211~  ~1,1700798084,R,2023-03-03 14:34:48
17,1,G010002667464P~P1316072220080721~  ~1,1700798092,R,2023-03-03 14:34:48
17,1,G010002667464P~30720069320091117~  ~1,1700798101,R,2023-03-03 14:34:48
17,1,G010002667464P~F0441160320090923~  ~1,1700798116,R,2023-03-03 14:34:48
17,1,G010002667464P~D2126009720050529~  ~1,1700798122,R,2023-03-03 14:34:48
17,1,G010002667464P~U0555162720090131~  ~1,1700798129,R,2023-03-03 14:34:48
17,1,G010002667464P~J0443467720070515~  ~1,1700798139,R,2023-03-03 14:34:48
17,1,G010002667464P~S1214148220090415~  ~1,1700798147,R,2023-03-03 14:34:48
17,1,G0100028105772~I1922355820120430~  ~1,1700809935,R,2023-03-03 14:41:27
17,1,G0100028105772~S1922356220120430~  ~1,1700809949,R,2023-03-03 14:41:27
17,1,G0100028105772~G1922356020120430~  ~1,1700809963,R,2023-03-03 14:41:27
17,1,G0100028105772~71922356420120430~  ~1,1700809977,R,2023-03-03 14:41:27
17,1,G0100028105772~11922358020120430~  ~1,1700809991,R,2023-03-03 14:41:27
17,1,G0100028105772~U1922358220120430~  ~1,1700810006,R,2023-03-03 14:41:27
17,1,G0100020229144~I1424093020050819~  ~1,1700820841,R,2023-03-03 14:45:51
17,1,G0100020229144~W1424106820050819~  ~1,1700820848,R,2023-03-03 14:45:51
17,1,G0100020229144~S1424115620050819~  ~1,1700820855,R,2023-03-03 14:45:51
17,1,G0100020229144~Q1424113120050819~  ~1,1700820862,R,2023-03-03 14:45:51
17,1,G0100020229144~C1424114120050819~  ~1,1700820869,R,2023-03-03 14:45:51
17,1,G0100020229144~W1424115920050819~  ~1,1700820878,R,2023-03-03 14:45:51
17,1,G0100020229144~B1424121020050819~  ~1,1700820886,R,2023-03-03 14:45:51
17,1,G0100020229144~Y1424129220050819~  ~1,1700820895,R,2023-03-03 14:45:51
17,1,G010003000213U~Q1154205220050329~  ~1,1700725258,R,2023-03-03 14:03:11
17,1,G010003000213U~P1625165020050327~  ~1,1700725302,R,2023-03-03 14:03:11
17,1,G010003000213U~E1950008720050327~  ~1,1700725317,R,2023-03-03 14:03:11
17,1,G010003000213U~L0711305320050516~  ~1,1700725326,R,2023-03-03 14:03:11
17,1,G010003000213U~PL90535/06~  ~1,1700725339,R,2023-03-03 14:03:11
17,1,G010003000213U~S1432554420050327~  ~1,1700725376,R,2023-03-03 14:03:11
17,1,G010003000213U~01257211920040510~  ~1,1700725380,R,2023-03-03 14:03:11
17,1,G010003000213U~I1444498220050327~  ~1,1700725461,R,2023-03-03 14:03:11
17,1,G010003000213U~T1506279220030311~  ~1,1700725528,R,2023-03-03 14:03:11
17,1,G010003000213U~R2029252420050327~  ~1,1700725568,R,2023-03-03 14:03:11
17,1,G010003000213U~J2038114620010119~  ~1,1700725580,R,2023-03-03 14:03:11
17,1,G010003000213U~H1231101120050329~  ~1,1700725606,R,2023-03-03 14:03:11
17,1,G010003000213U~A1828001920031112~  ~1,1700725617,R,2023-03-03 14:03:11
17,1,G010003000213U~N1703567019971203~  ~1,1700725661,R,2023-03-03 14:03:11
17,1,G010003000213U~Q1505418020050327~  ~1,1700725662,R,2023-03-03 14:03:11
17,1,G010003000213U~O1856159820030617~  ~1,1700725707,R,2023-03-03 14:03:11
17,1,G010003000213U~PD74074/10~  ~1,1700725729,R,2023-03-03 14:03:11
17,1,G010003000213U~Y1312444520050327~  ~1,1700725762,R,2023-03-03 14:03:11
17,1,G010003000213U~61758498320010326~  ~1,1700725774,R,2023-03-03 14:03:11
17,1,G010003000213U~G1022178820050328~  ~1,1700725813,R,2023-03-03 14:03:11
17,1,G010003000213U~J0143042920050519~  ~1,1700725829,R,2023-03-03 14:03:11
17,1,G010003000213U~V1904165620050710~  ~1,1700725835,R,2023-03-03 14:03:11
17,1,G010003000213U~I0928524420030901~  ~1,1700725859,R,2023-03-03 14:03:11
17,1,G010003000213U~ND70084/06~  ~1,1700725867,R,2023-03-03 14:03:11
17,1,G010003000213U~T1803402820050327~  ~1,1700725886,R,2023-03-03 14:03:11
17,1,G010003000213U~74321161422/18~  ~1,1700725903,R,2023-03-03 14:03:11
17,1,G010003000213U~Y1633254520050327~  ~1,1700725916,R,2023-03-03 14:03:11
17,1,G010003000213U~30748101119990201~  ~1,1700725927,R,2023-03-03 14:03:11
17,1,G010003000213U~E1733571120050327~  ~1,1700725938,R,2023-03-03 14:03:11
17,1,G010003000213U~L0942548420050607~  ~1,1700725953,R,2023-03-03 14:03:11
17,1,G010003000213U~74321109912/06~  ~1,1700725962,R,2023-03-03 14:03:11
17,1,G010003000213U~W1419495220050327~  ~1,1700725971,R,2023-03-03 14:03:11
17,1,G010003000213U~F1621492620050328~  ~1,1700725989,R,2023-03-03 14:03:11
17,1,G010003000213U~T1838566220050327~  ~1,1700726017,R,2023-03-03 14:03:11
17,1,G010003000213U~S1550163420050327~  ~1,1700726033,R,2023-03-03 14:03:11
17,1,G010003000213U~R1812593920050327~  ~1,1700726049,R,2023-03-03 14:03:11
17,1,G010003000213U~30735043720010412~  ~1,1700726077,R,2023-03-03 14:03:11
17,1,G010003000213U~01931346020020225~  ~1,1700726097,R,2023-03-03 14:03:11
17,1,G010003000213U~W1549336020001214~  ~1,1700726127,R,2023-03-03 14:03:11
17,1,G010003000213U~G0141254720011017~  ~1,1700726179,R,2023-03-03 14:03:11
17,1,G0100020418682~62016564220101026~  ~1,1700776371,R,2023-03-03 14:25:11
17,1,G010002657456O~R1417328320110503~  ~1,1700777773,R,2023-03-03 14:26:07
17,1,G010002787987S~R1704074920110930~  ~1,1700788471,R,2023-03-03 14:30:58
17,1,G010002787987S~C2247329220120307~  ~1,1700788479,R,2023-03-03 14:30:58
17,1,G010002787987S~H2234132220120307~  ~1,1700788487,R,2023-03-03 14:30:58
17,1,G010002787987S~K1704075120110930~  ~1,1700788496,R,2023-03-03 14:30:58
17,1,G010002787987S~N2234131620120307~  ~1,1700788504,R,2023-03-03 14:30:58
17,1,G010002787987S~92247329620120307~  ~1,1700788512,R,2023-03-03 14:30:58
17,1,G010002787987S~52208284020111005~  ~1,1700788522,R,2023-03-03 14:30:58
17,1,G010002787987S~V1931243320050518~  ~1,1700788532,R,2023-03-03 14:30:58
17,1,G010002787987S~52247329820120307~  ~1,1700788540,R,2023-03-03 14:30:58
17,1,G010002787987S~32234131420120307~  ~1,1700788550,R,2023-03-03 14:30:58
17,1,G010002787987S~S2001015020051221~  ~1,1700788558,R,2023-03-03 14:30:58
17,1,G010002787987S~L2109121420111004~  ~1,1700788567,R,2023-03-03 14:30:58
17,1,G010002019943H~V0301152220100910~  ~1,1700794721,R,2023-03-03 14:33:54
17,1,G010002019943H~M0301159120100910~  ~1,1700794758,R,2023-03-03 14:33:54
17,1,G010001629162D~V0933375820050607~  ~1,1700517573,R,2023-03-03 12:31:12
17,1,G010002762614C~60904282520120118~  ~1,1700525998,R,2023-03-03 12:34:17
17,1,G010002762614C~T0904282720120118~  ~1,1700526005,R,2023-03-03 12:34:17
17,1,G010002762614C~L0904282920120118~  ~1,1700526013,R,2023-03-03 12:34:17
17,1,G010002762614C~B0931145520120118~  ~1,1700526024,R,2023-03-03 12:34:17
17,1,G010002762614C~R0931145720120118~  ~1,1700526031,R,2023-03-03 12:34:17
17,1,G010002762614C~T0936466720120118~  ~1,1700526039,R,2023-03-03 12:34:17
17,1,G010002762614C~30936466920120118~  ~1,1700526047,R,2023-03-03 12:34:17
17,1,G010002762614C~90936467320120118~  ~1,1700526055,R,2023-03-03 12:34:17
17,1,G010002762614C~B0936467520120118~  ~1,1700526072,R,2023-03-03 12:34:17
17,1,G010002762614C~P0936467720120118~  ~1,1700526085,R,2023-03-03 12:34:17
17,1,G010002933955K~M1437495420121029~  ~1,1700533040,R,2023-03-03 12:36:47
17,1,G010003000213U~Q1531076220050327~  ~1,1700724957,R,2023-03-03 14:03:11
17,1,G010003000213U~J1148437520021113~  ~1,1700724964,R,2023-03-03 14:03:11
17,1,G010003000213U~Q1311015020050327~  ~1,1700724981,R,2023-03-03 14:03:11
17,1,G010003000213U~B2227480519981209~  ~1,1700724995,R,2023-03-03 14:03:11
17,1,G010003000213U~G1652564420050501~  ~1,1700725011,R,2023-03-03 14:03:11
17,1,G010003000213U~H0621326920050428~  ~1,1700725020,R,2023-03-03 14:03:11
17,1,G010003000213U~F1614246820050327~  ~1,1700725036,R,2023-03-03 14:03:11
17,1,G010003000213U~P1845074220030604~  ~1,1700725049,R,2023-03-03 14:03:11
17,1,G010003000213U~K1114118420050328~  ~1,1700725057,R,2023-03-03 14:03:11
17,1,G010003000213U~303633/05~  ~1,1700725058,R,2023-03-03 14:03:11
17,1,G010003000213U~B1455163420040603~  ~1,1700725066,R,2023-03-03 14:03:11
17,1,G010003000213U~O1324583020050327~  ~1,1700725067,R,2023-03-03 14:03:11
17,1,G010003000213U~D1203406320050329~  ~1,1700725068,R,2023-03-03 14:03:11
17,1,G010003000213U~Q1639301420050327~  ~1,1700725085,R,2023-03-03 14:03:11
17,1,G010003000213U~F0527344320050516~  ~1,1700725108,R,2023-03-03 14:03:11
17,1,G010003000213U~P0947297520010314~  ~1,1700725109,R,2023-03-03 14:03:11
17,1,G010003000213U~PD42304/03~  ~1,1700725130,R,2023-03-03 14:03:11
17,1,G010003000213U~O2044417820050327~  ~1,1700725157,R,2023-03-03 14:03:11
17,1,G010003000213U~Z1336564120050327~  ~1,1700725192,R,2023-03-03 14:03:11
17,1,G010003000213U~R1322554320050329~  ~1,1700725212,R,2023-03-03 14:03:11
17,1,G010003000213U~R0814451619981030~  ~1,1700725226,R,2023-03-03 14:03:11
17,1,G010003000213U~R1929089320000112~  ~1,1700725249,R,2023-03-03 14:03:11
17,1,G0100017166213~S1659267920030929~  ~1,1700711043,R,2023-03-03 13:56:44
17,1,G0100017166213~21850036120031020~  ~1,1700711074,R,2023-03-03 13:56:44
17,1,G0100017166213~A1851333320031020~  ~1,1700711111,R,2023-03-03 13:56:44
17,1,G0100017166213~Z1853119120031020~  ~1,1700711135,R,2023-03-03 13:56:44
17,1,G0100017166213~K1854334920031020~  ~1,1700711173,R,2023-03-03 13:56:44
17,1,G0100017166213~R1856078920031020~  ~1,1700711211,R,2023-03-03 13:56:44
17,1,G0100017166213~91857387920031020~  ~1,1700711241,R,2023-03-03 13:56:44
17,1,G0100017166213~72045321620030924~  ~1,1700711267,R,2023-03-03 13:56:44
17,1,G0100017166213~B1859145520031020~  ~1,1700711300,R,2023-03-03 13:56:44
17,1,G0100017166213~L1901580320031020~  ~1,1700711323,R,2023-03-03 13:56:44
17,1,G0100017166213~U1905272920031020~  ~1,1700711355,R,2023-03-03 13:56:44
17,1,G0100017166213~Q1908578920031020~  ~1,1700711370,R,2023-03-03 13:56:44
17,1,G0100017166213~61707005120030929~  ~1,1700711431,R,2023-03-03 13:56:44
17,1,G0100018908681~A1410300620080527~  ~1,1700745536,R,2023-03-03 14:11:09
17,1,G0100018908681~L1531288420080527~  ~1,1700745543,R,2023-03-03 14:11:09
17,1,G0100018908681~Z1539026020080527~  ~1,1700745550,R,2023-03-03 14:11:09
17,1,G0100018908681~S2132471120080522~  ~1,1700745561,R,2023-03-03 14:11:09
17,1,G0100018908681~N1541455620080527~  ~1,1700745570,R,2023-03-03 14:11:09
17,1,G0100018908681~B1542372820080527~  ~1,1700745577,R,2023-03-03 14:11:09
17,1,G0100018908681~21543236420080527~  ~1,1700745587,R,2023-03-03 14:11:09
17,1,G0100018908681~L1543515420080527~  ~1,1700745595,R,2023-03-03 14:11:09
17,1,G0100018908681~Q1544258120080527~  ~1,1700745618,R,2023-03-03 14:11:09
17,1,G0100018908681~L0949403720050731~  ~1,1700745624,R,2023-03-03 14:11:09
17,1,G0100018908681~62051589620080522~  ~1,1700745644,R,2023-03-03 14:11:09
17,1,G0100018908681~31546591420080527~  ~1,1700745656,R,2023-03-03 14:11:09
17,1,G0100018908681~R1547355020080527~  ~1,1700745701,R,2023-03-03 14:11:09
17,1,G0100018908681~R1548374220080527~  ~1,1700745708,R,2023-03-03 14:11:09
17,1,G0100018908681~61549283720080527~  ~1,1700745715,R,2023-03-03 14:11:09
17,1,G0100018908681~Q1550059820080527~  ~1,1700745722,R,2023-03-03 14:11:09
17,1,G010001629484A~D0724104120070411~  ~1,1700749331,R,2023-03-03 14:13:28
17,1,G010001629484A~Q0724238620070411~  ~1,1700749339,R,2023-03-03 14:13:28
17,1,G010001629484A~00724502420070411~  ~1,1700749349,R,2023-03-03 14:13:28
17,1,G010002808756B~C1322594120120425~  ~1,1700754488,R,2023-03-03 14:16:23
17,1,G010002937576N~D1106101920130129~  ~1,1700756623,R,2023-03-03 14:17:51
17,1,G010003000483J~R1245068320101102~  ~1,1700759318,R,2023-03-03 14:19:05
17,1,G010003000483J~H1801434620130531~  ~1,1700759324,R,2023-03-03 14:19:05
17,1,G010002341590V~P0400393420110219~  ~1,1700760971,R,2023-03-03 14:19:54
17,1,G010002667464P~B1126576020060313~  ~1,1700797888,R,2023-03-03 14:34:48
17,1,G010002667464P~10829096720100120~  ~1,1700797893,R,2023-03-03 14:34:48
17,1,G010002667464P~L0540355820091211~  ~1,1700797907,R,2023-03-03 14:34:48
17,1,G010002667464P~H1148393920070123~  ~1,1700797912,R,2023-03-03 14:34:48
17,1,G010002667464P~Y0248136320050510~  ~1,1700797939,R,2023-03-03 14:34:48
17,1,G010002667464P~Z1122217220060313~  ~1,1700797954,R,2023-03-03 14:34:48
17,1,G010002667464P~H2126008520050529~  ~1,1700797960,R,2023-03-03 14:34:48
17,1,G010002667464P~L1323019320080724~  ~1,1700797969,R,2023-03-03 14:34:48
17,1,G010002667464P~L0741100920100921~  ~1,1700797976,R,2023-03-03 14:34:48
17,1,G010002667464P~G0642116620080725~  ~1,1700797982,R,2023-03-03 14:34:48
17,1,G010002667464P~N1340051120050601~  ~1,1700797988,R,2023-03-03 14:34:48
17,1,G010002667464P~T0847379820070127~  ~1,1700797993,R,2023-03-03 14:34:48
17,1,G010002667464P~J1152046220070123~  ~1,1700797998,R,2023-03-03 14:34:48
17,1,G010002667464P~U0800472420100921~  ~1,1700798005,R,2023-03-03 14:34:48
17,1,G010003358931D~X1936153620050509~  ~1,1700888926,R,2023-03-03 15:21:48
17,1,G010003358931D~A0557034920050531~  ~1,1700888933,R,2023-03-03 15:21:48
17,1,G010003358931D~B1407170220030127~  ~1,1700888942,R,2023-03-03 15:21:48
17,1,G010003258577J~X2147202220041220~  ~1,1700902790,R,2023-03-03 15:28:49
17,1,G010003258577J~W2224239720041220~  ~1,1700902798,R,2023-03-03 15:28:49
17,1,G010003258577J~K1642163420140128~  ~1,1700902808,R,2023-03-03 15:28:49
17,1,G010003258577J~B1810402120140128~  ~1,1700902816,R,2023-03-03 15:28:49
17,1,G010003258577J~71810402320140128~  ~1,1700902823,R,2023-03-03 15:28:49
17,1,G010003258577J~F2050153820041220~  ~1,1700902833,R,2023-03-03 15:28:49
17,1,G010003258577J~O1810402520140128~  ~1,1700902840,R,2023-03-03 15:28:49
17,1,G010003258577J~O2227346920041220~  ~1,1700902848,R,2023-03-03 15:28:49
17,1,G010003258577J~F1810402720140128~  ~1,1700902855,R,2023-03-03 15:28:49
17,1,G010003258577J~O1530216020050112~  ~1,1700902866,R,2023-03-03 15:28:49
17,1,G010003258577J~Q1810402920140128~  ~1,1700902873,R,2023-03-03 15:28:49
17,1,G010003258577J~M1810403120140128~  ~1,1700902880,R,2023-03-03 15:28:49
17,1,G0100034071482~V1510474220150831~  ~1,1700905000,R,2023-03-03 15:30:52
17,1,G0100032380069~S1745526020141006~  ~1,1700906457,R,2023-03-03 15:31:32
17,1,G0100036671602~R1410422120161214~  ~1,1700912481,R,2023-03-03 15:34:48
17,1,G0100036671602~G1410483920161214~  ~1,1700912496,R,2023-03-03 15:34:48
17,1,G0100036671602~X1410503320161214~  ~1,1700912505,R,2023-03-03 15:34:48
17,1,G0100036671602~G1410568920161214~  ~1,1700912516,R,2023-03-03 15:34:48
17,1,G0100033397481~22021009220150331~  ~1,1700865775,R,2023-03-03 15:08:12
17,1,G0100034041088~O1311011620150909~  ~1,1700883145,R,2023-03-03 15:18:04
17,1,G0100034041088~Z1311012020150909~  ~1,1700883157,R,2023-03-03 15:18:04
17,1,G0100034041088~W0646337220150910~  ~1,1700883168,R,2023-03-03 15:18:04
17,1,G0100034041088~J1857352820150831~  ~1,1700883179,R,2023-03-03 15:18:04
17,1,G0100034041088~N0646337420150910~  ~1,1700883189,R,2023-03-03 15:18:04
17,1,G0100034041088~U0911433920150330~  ~1,1700883214,R,2023-03-03 15:18:04
17,1,G0100034041088~Y0646337620150910~  ~1,1700883224,R,2023-03-03 15:18:04
17,1,G0100034041088~Y0646337820150910~  ~1,1700883234,R,2023-03-03 15:18:04
17,1,G0100034041088~70646338020150910~  ~1,1700883244,R,2023-03-03 15:18:04
17,1,G0100034041088~B0646338220150910~  ~1,1700883254,R,2023-03-03 15:18:04
17,1,G0100034041088~D0646338420150910~  ~1,1700883264,R,2023-03-03 15:18:04
17,1,G010003127658S~G1802545220140224~  ~1,1700886837,R,2023-03-03 15:20:34
17,1,G010003127658S~B2055222620140224~  ~1,1700886847,R,2023-03-03 15:20:34
17,1,G010003357455G~71602185520150526~  ~1,1700888357,R,2023-03-03 15:21:40
17,1,G010003248579E~S1907007020050509~  ~1,1700923122,R,2023-03-03 15:37:39
17,1,G010003248579E~U1850068920050509~  ~1,1700923123,R,2023-03-03 15:37:39
17,1,G010003248579E~Q1850080620050509~  ~1,1700923124,R,2023-03-03 15:37:39
17,1,G010003248579E~H1722398620050509~  ~1,1700923125,R,2023-03-03 15:37:39
17,1,G010003248579E~N1850056320050509~  ~1,1700923126,R,2023-03-03 15:37:39
17,1,G010003248579E~M1850098320050509~  ~1,1700923127,R,2023-03-03 15:37:39
17,1,G010003248579E~H1850087020050509~  ~1,1700923128,R,2023-03-03 15:37:39
17,1,G010003248579E~R1907012020050509~  ~1,1700923135,R,2023-03-03 15:37:39
17,1,G010003248579E~X0625012020050407~  ~1,1700923150,R,2023-03-03 15:37:39
17,1,G010003248579E~L1907027020050509~  ~1,1700923151,R,2023-03-03 15:37:39
17,1,G010003248579E~W1850041520050509~  ~1,1700923152,R,2023-03-03 15:37:39
17,1,G010003248579E~M1907038620050509~  ~1,1700923168,R,2023-03-03 15:37:39
17,1,G010003248579E~C1850009720050509~  ~1,1700923169,R,2023-03-03 15:37:39
17,1,G010003248579E~F1907077220050509~  ~1,1700923185,R,2023-03-03 15:37:39
17,1,G010003248579E~V1907107620050509~  ~1,1700923197,R,2023-03-03 15:37:39
17,1,G010003248579E~I1850032720050509~  ~1,1700923198,R,2023-03-03 15:37:39
17,1,G010003248579E~M1907108220050509~  ~1,1700923212,R,2023-03-03 15:37:39
17,1,G010003248579E~S1907115320050509~  ~1,1700923213,R,2023-03-03 15:37:39
17,1,G010003248579E~K0949270720040930~  ~1,1700923214,R,2023-03-03 15:37:39
17,1,G010003248579E~J1907126320050509~  ~1,1700923221,R,2023-03-03 15:37:39
17,1,G010003248579E~E1907124420050509~  ~1,1700923232,R,2023-03-03 15:37:39
17,1,G010003248579E~U1907136820050509~  ~1,1700923239,R,2023-03-03 15:37:39
17,1,G010003248579E~W1850055220050509~  ~1,1700923245,R,2023-03-03 15:37:39
17,1,G010003248579E~D0536008720050516~  ~1,1700923251,R,2023-03-03 15:37:39
17,1,G010003248579E~V1850027220050509~  ~1,1700923252,R,2023-03-03 15:37:39
17,1,G010003248579E~Z1907158020050509~  ~1,1700923253,R,2023-03-03 15:37:39
17,1,G010003351157L~Q1345581520050614~  ~1,1700937261,R,2023-03-03 15:47:02
17,1,G010002019943H~K0301169320100910~  ~1,1700794764,R,2023-03-03 14:33:54
17,1,G010002019943H~M0301172520100910~  ~1,1700794779,R,2023-03-03 14:33:54
17,1,G010002019943H~J0301174320100910~  ~1,1700794786,R,2023-03-03 14:33:54
17,1,G010002019943H~S0301184220100910~  ~1,1700794809,R,2023-03-03 14:33:54
17,1,G010002019943H~R0301185220100910~  ~1,1700794831,R,2023-03-03 14:33:54
17,1,G010002019943H~I0301186120100910~  ~1,1700794837,R,2023-03-03 14:33:54
17,1,G0100029304539~N1448548420130108~  ~1,1700806922,R,2023-03-03 14:40:02
17,1,G0100031747815~30839095920140528~  ~1,1700808651,R,2023-03-03 14:40:53
17,1,G010003146459T~G1148503020140330~  ~1,1700809583,R,2023-03-03 14:41:25
17,1,G0100033397481~Y1835195220150331~  ~1,1700865299,R,2023-03-03 15:08:12
17,1,G0100033397481~V2021002820150331~  ~1,1700865331,R,2023-03-03 15:08:12
17,1,G0100033397481~X2021003020150331~  ~1,1700865362,R,2023-03-03 15:08:12
17,1,G0100033397481~R1214218020050328~  ~1,1700865377,R,2023-03-03 15:08:12
17,1,G0100033397481~X2021003220150331~  ~1,1700865402,R,2023-03-03 15:08:12
17,1,G0100033397481~72021003420150331~  ~1,1700865426,R,2023-03-03 15:08:12
17,1,G0100033397481~B2021007820150331~  ~1,1700865452,R,2023-03-03 15:08:12
17,1,G0100033397481~U2021008020150331~  ~1,1700865477,R,2023-03-03 15:08:12
17,1,G0100033397481~M1942528620060208~  ~1,1700865492,R,2023-03-03 15:08:12
17,1,G0100033397481~12021008220150331~  ~1,1700865528,R,2023-03-03 15:08:12
17,1,G0100033397481~12021007620150331~  ~1,1700865569,R,2023-03-03 15:08:12
17,1,G0100033397481~32021008420150331~  ~1,1700865602,R,2023-03-03 15:08:12
17,1,G0100033397481~J1542203020020605~  ~1,1700865628,R,2023-03-03 15:08:12
17,1,G0100033397481~Z1321442820050407~  ~1,1700865652,R,2023-03-03 15:08:12
17,1,G0100033397481~Z2021008820150331~  ~1,1700865683,R,2023-03-03 15:08:12
17,1,G0100033397481~E2021009020150331~  ~1,1700865744,R,2023-03-03 15:08:12
17,1,G0100020229144~B1424139520050819~  ~1,1700820904,R,2023-03-03 14:45:51
17,1,G0100020229144~C1424141320050819~  ~1,1700820913,R,2023-03-03 14:45:51
17,1,G010002686281O~W0213002720110713~  ~1,1700841490,R,2023-03-03 14:55:35
17,1,G010002686281O~F0226157820110713~  ~1,1700841497,R,2023-03-03 14:55:35
17,1,G010002686281O~B0226158020110713~  ~1,1700841504,R,2023-03-03 14:55:35
17,1,G010002686281O~T0226158220110713~  ~1,1700841513,R,2023-03-03 14:55:35
17,1,G010002686281O~P0226158420110713~  ~1,1700841520,R,2023-03-03 14:55:35
17,1,G010002686281O~H0252175520110713~  ~1,1700841527,R,2023-03-03 14:55:35
17,1,G010002686281O~P0252175720110713~  ~1,1700841537,R,2023-03-03 14:55:35
17,1,G010002686281O~20252175920110713~  ~1,1700841547,R,2023-03-03 14:55:35
17,1,G010002686281O~T0252176720110713~  ~1,1700841555,R,2023-03-03 14:55:35
17,1,G010002686281O~F0252177320110713~  ~1,1700841565,R,2023-03-03 14:55:35
17,1,G010002686281O~G0347124420110713~  ~1,1700841577,R,2023-03-03 14:55:35
17,1,G010002686281O~J0347124620110713~  ~1,1700841584,R,2023-03-03 14:55:35
17,1,G010002686281O~A0347124820110713~  ~1,1700841591,R,2023-03-03 14:55:35
17,1,G010002686281O~C0347125020110713~  ~1,1700841601,R,2023-03-03 14:55:35
17,1,G0100031777268~C1545118920140604~  ~1,1700847899,R,2023-03-03 14:59:05
17,1,G0100031484630~P1555551220140402~  ~1,1700852574,R,2023-03-03 15:01:49
17,1,G0100033442767~22036485520150429~  ~1,1700855866,R,2023-03-03 15:03:19
17,1,G010003297291Y~S1312249020150206~  ~1,1700859679,R,2023-03-03 15:05:10
17,1,G010003297291Y~A1312249220150206~  ~1,1700859684,R,2023-03-03 15:05:10
17,1,G010003297291Y~N1312249420150206~  ~1,1700859689,R,2023-03-03 15:05:10
17,1,G010003297291Y~G1312249620150206~  ~1,1700859694,R,2023-03-03 15:05:10
17,1,G010003297291Y~G1312249820150206~  ~1,1700859699,R,2023-03-03 15:05:10
17,1,G010003297291Y~J1312250020150206~  ~1,1700859705,R,2023-03-03 15:05:10
17,1,G010003297291Y~M1312251020150206~  ~1,1700859710,R,2023-03-03 15:05:10
17,1,G010003297291Y~11312251220150206~  ~1,1700859715,R,2023-03-03 15:05:10
17,1,G010003297291Y~U1312251420150206~  ~1,1700859720,R,2023-03-03 15:05:10
17,1,G010003297291Y~Z1312251620150206~  ~1,1700859725,R,2023-03-03 15:05:10
17,1,G010003399168I~91147056720150818~  ~1,1700861906,R,2023-03-03 15:06:22
17,1,G010003358931D~30827057820060217~  ~1,1700888749,R,2023-03-03 15:21:48
17,1,G010003358931D~K1438384320140919~  ~1,1700888757,R,2023-03-03 15:21:48
17,1,G010003358931D~Y0031541720050510~  ~1,1700888758,R,2023-03-03 15:21:48
17,1,G010003358931D~L1158584220060323~  ~1,1700888759,R,2023-03-03 15:21:48
17,1,G010003358931D~Y1005569220090504~  ~1,1700888760,R,2023-03-03 15:21:48
17,1,G010003358931D~P2035568120050509~  ~1,1700888768,R,2023-03-03 15:21:48
17,1,G010003358931D~L1107535220050607~  ~1,1700888777,R,2023-03-03 15:21:48
17,1,G010003358931D~E2138535520140926~  ~1,1700888786,R,2023-03-03 15:21:48
17,1,G010003358931D~70545227620090603~  ~1,1700888787,R,2023-03-03 15:21:48
17,1,G010003358931D~V1006421920040625~  ~1,1700888790,R,2023-03-03 15:21:48
17,1,G010003358931D~U2034534820150511~  ~1,1700888796,R,2023-03-03 15:21:48
17,1,G010003358931D~F0541546120050530~  ~1,1700888797,R,2023-03-03 15:21:48
17,1,G010003358931D~J1405043720040415~  ~1,1700888803,R,2023-03-03 15:21:48
17,1,G010003358931D~I1349329020020729~  ~1,1700888804,R,2023-03-03 15:21:48
17,1,G010003358931D~81019310320090911~  ~1,1700888805,R,2023-03-03 15:21:48
17,1,G010003358931D~X2034538220150511~  ~1,1700888811,R,2023-03-03 15:21:48
